"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"4064",98,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Lung",77030,"Black or African American",40
"4065",99,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Lung",77030,"Hispanic or Latinx",25
"4066",100,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Lung",77030,"White or Caucasian",30
"4067",101,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Lung",77030,"Other",0
"4068",102,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Lung",77030,"Unknown",0
"4069",103,"Indiana University Health (INIM)","INIM","TX1","Lung",46202,"Asian or Pacific Islander",0
"4070",104,"Indiana University Health (INIM)","INIM","TX1","Lung",46202,"Black or African American",6.6666666667
"4071",105,"Indiana University Health (INIM)","INIM","TX1","Lung",46202,"Hispanic or Latinx",0
"4072",106,"Indiana University Health (INIM)","INIM","TX1","Lung",46202,"White or Caucasian",93.333333333
"4073",107,"Indiana University Health (INIM)","INIM","TX1","Lung",46202,"Other",0
"4074",108,"Indiana University Health (INIM)","INIM","TX1","Lung",46202,"Unknown",0
"4075",109,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Lung",22042,"Asian or Pacific Islander",0
"4076",110,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Lung",22042,"Black or African American",22.222222222
"4077",111,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Lung",22042,"Hispanic or Latinx",16.666666667
"4078",112,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Lung",22042,"White or Caucasian",61.111111111
"4079",113,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Lung",22042,"Other",0
"4080",114,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Lung",22042,"Unknown",0
"4081",115,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Lung",73112,"Asian or Pacific Islander",0
"4082",116,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Lung",73112,"Black or African American",0
"4083",117,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Lung",73112,"Hispanic or Latinx",0
"4084",118,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Lung",73112,"White or Caucasian",87.5
"4085",119,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Lung",73112,"Other",12.5
"4086",120,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Lung",73112,"Unknown",0
"4087",121,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Lung",33136,"Asian or Pacific Islander",0
"4088",122,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Lung",33136,"Black or African American",11.111111111
"4089",123,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Lung",33136,"Hispanic or Latinx",61.111111111
"4090",124,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Lung",33136,"White or Caucasian",27.777777778
"4091",125,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Lung",33136,"Other",0
"4092",126,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Lung",33136,"Unknown",0
"4093",127,"Jewish Hospital (KYJH)","KYJH","TX1","Lung",40202,"Asian or Pacific Islander",0
"4094",128,"Jewish Hospital (KYJH)","KYJH","TX1","Lung",40202,"Black or African American",25
"4095",129,"Jewish Hospital (KYJH)","KYJH","TX1","Lung",40202,"Hispanic or Latinx",0
"4096",130,"Jewish Hospital (KYJH)","KYJH","TX1","Lung",40202,"White or Caucasian",62.5
"4097",131,"Jewish Hospital (KYJH)","KYJH","TX1","Lung",40202,"Other",12.5
"4098",132,"Jewish Hospital (KYJH)","KYJH","TX1","Lung",40202,"Unknown",0
"4099",133,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Lung",21287,"Asian or Pacific Islander",0
"4100",134,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Lung",21287,"Black or African American",16.666666667
"4101",135,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Lung",21287,"Hispanic or Latinx",0
"4102",136,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Lung",21287,"White or Caucasian",83.333333333
"4103",137,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Lung",21287,"Other",0
"4104",138,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Lung",21287,"Unknown",0
"4105",139,"Keck Hospital of USC (CAUH)","CAUH","TX1","Lung",90033,"Asian or Pacific Islander",10.810810811
"4106",140,"Keck Hospital of USC (CAUH)","CAUH","TX1","Lung",90033,"Black or African American",13.513513514
"4107",141,"Keck Hospital of USC (CAUH)","CAUH","TX1","Lung",90033,"Hispanic or Latinx",37.837837838
"4108",142,"Keck Hospital of USC (CAUH)","CAUH","TX1","Lung",90033,"White or Caucasian",37.837837838
"4109",143,"Keck Hospital of USC (CAUH)","CAUH","TX1","Lung",90033,"Other",0
"4110",144,"Keck Hospital of USC (CAUH)","CAUH","TX1","Lung",90033,"Unknown",0
"4111",145,"Loyola University Medical Center (ILLU)","ILLU","TX1","Lung",60153,"Asian or Pacific Islander",6.6666666667
"4112",146,"Loyola University Medical Center (ILLU)","ILLU","TX1","Lung",60153,"Black or African American",15.555555556
"4113",147,"Loyola University Medical Center (ILLU)","ILLU","TX1","Lung",60153,"Hispanic or Latinx",4.4444444444
"4114",148,"Loyola University Medical Center (ILLU)","ILLU","TX1","Lung",60153,"White or Caucasian",73.333333333
"4115",149,"Loyola University Medical Center (ILLU)","ILLU","TX1","Lung",60153,"Other",0
"4116",150,"Loyola University Medical Center (ILLU)","ILLU","TX1","Lung",60153,"Unknown",0
"4117",151,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Lung",94304,"Asian or Pacific Islander",0
"4118",152,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Lung",94304,"Black or African American",0
"4119",153,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Lung",94304,"Hispanic or Latinx",100
"4120",154,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Lung",94304,"White or Caucasian",0
"4121",155,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Lung",94304,"Other",0
"4122",156,"Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","Lung",94304,"Unknown",0
"4123",157,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Lung",2114,"Asian or Pacific Islander",0
"4124",158,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Lung",2114,"Black or African American",0
"4125",159,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Lung",2114,"Hispanic or Latinx",22.222222222
"4126",160,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Lung",2114,"White or Caucasian",77.777777778
"4127",161,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Lung",2114,"Other",0
"4128",162,"Massachusetts General Hospital (MAMG)","MAMG","TX1","Lung",2114,"Unknown",0
"4129",163,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Lung",32224,"Asian or Pacific Islander",0
"4130",164,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Lung",32224,"Black or African American",15.384615385
"4131",165,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Lung",32224,"Hispanic or Latinx",0
"4132",166,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Lung",32224,"White or Caucasian",84.615384615
"4133",167,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Lung",32224,"Other",0
"4134",168,"Mayo Clinic Florida (FLSL)","FLSL","TX1","Lung",32224,"Unknown",0
"4135",169,"Medical University of South Carolina (SCMU)","SCMU","TX1","Lung",29425,"Asian or Pacific Islander",0
"4136",170,"Medical University of South Carolina (SCMU)","SCMU","TX1","Lung",29425,"Black or African American",0
"4137",171,"Medical University of South Carolina (SCMU)","SCMU","TX1","Lung",29425,"Hispanic or Latinx",0
"4138",172,"Medical University of South Carolina (SCMU)","SCMU","TX1","Lung",29425,"White or Caucasian",100
"4139",173,"Medical University of South Carolina (SCMU)","SCMU","TX1","Lung",29425,"Other",0
"4140",174,"Medical University of South Carolina (SCMU)","SCMU","TX1","Lung",29425,"Unknown",0
"4141",175,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Lung",77030,"Asian or Pacific Islander",0
"4142",176,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Lung",77030,"Black or African American",16.666666667
"4143",177,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Lung",77030,"Hispanic or Latinx",33.333333333
"4144",178,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Lung",77030,"White or Caucasian",50
"4145",179,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Lung",77030,"Other",0
"4146",180,"Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","Lung",77030,"Unknown",0
"4147",181,"Montefiore Medical Center (NYMA)","NYMA","TX1","Lung",10467,"Asian or Pacific Islander",9.756097561
"4148",182,"Montefiore Medical Center (NYMA)","NYMA","TX1","Lung",10467,"Black or African American",26.829268293
"4149",183,"Montefiore Medical Center (NYMA)","NYMA","TX1","Lung",10467,"Hispanic or Latinx",19.512195122
"4150",184,"Montefiore Medical Center (NYMA)","NYMA","TX1","Lung",10467,"White or Caucasian",43.902439024
"4151",185,"Montefiore Medical Center (NYMA)","NYMA","TX1","Lung",10467,"Other",0
"4152",186,"Montefiore Medical Center (NYMA)","NYMA","TX1","Lung",10467,"Unknown",0
"4153",187,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Lung",43205,"Asian or Pacific Islander",0
"4154",188,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Lung",43205,"Black or African American",0
"4155",189,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Lung",43205,"Hispanic or Latinx",16.666666667
"4156",190,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Lung",43205,"White or Caucasian",83.333333333
"4157",191,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Lung",43205,"Other",0
"4158",192,"Nationwide Children's Hospital (OHCH)","OHCH","TX1","Lung",43205,"Unknown",0
"4159",193,"New York University Medical Center (NYUC)","NYUC","TX1","Lung",10016,"Asian or Pacific Islander",18.181818182
"4160",194,"New York University Medical Center (NYUC)","NYUC","TX1","Lung",10016,"Black or African American",0
"4161",195,"New York University Medical Center (NYUC)","NYUC","TX1","Lung",10016,"Hispanic or Latinx",9.0909090909
"4162",196,"New York University Medical Center (NYUC)","NYUC","TX1","Lung",10016,"White or Caucasian",72.727272727
"4163",197,"New York University Medical Center (NYUC)","NYUC","TX1","Lung",10016,"Other",0
"4164",198,"New York University Medical Center (NYUC)","NYUC","TX1","Lung",10016,"Unknown",0
"4165",199,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Lung",7112,"Asian or Pacific Islander",0
"4166",200,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Lung",7112,"Black or African American",18.181818182
"4167",201,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Lung",7112,"Hispanic or Latinx",36.363636364
"4168",202,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Lung",7112,"White or Caucasian",45.454545455
"4169",203,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Lung",7112,"Other",0
"4170",204,"Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","Lung",7112,"Unknown",0
"4171",205,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Lung",60611,"Asian or Pacific Islander",16.666666667
"4172",206,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Lung",60611,"Black or African American",0
"4173",207,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Lung",60611,"Hispanic or Latinx",0
"4174",208,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Lung",60611,"White or Caucasian",83.333333333
"4175",209,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Lung",60611,"Other",0
"4176",210,"Northwestern Memorial Hospital (ILNM)","ILNM","TX1","Lung",60611,"Unknown",0
"4177",211,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Lung",10032,"Asian or Pacific Islander",7.6923076923
"4178",212,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Lung",10032,"Black or African American",18.681318681
"4179",213,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Lung",10032,"Hispanic or Latinx",18.681318681
"4180",214,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Lung",10032,"White or Caucasian",54.945054945
"4181",215,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Lung",10032,"Other",0
"4182",216,"NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","Lung",10032,"Unknown",0
"4183",217,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Lung",70121,"Asian or Pacific Islander",0
"4184",218,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Lung",70121,"Black or African American",42.857142857
"4185",219,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Lung",70121,"Hispanic or Latinx",0
"4186",220,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Lung",70121,"White or Caucasian",57.142857143
"4187",221,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Lung",70121,"Other",0
"4188",222,"Ochsner Foundation Hospital (LAOF)","LAOF","TX1","Lung",70121,"Unknown",0
"4189",223,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Lung",43210,"Asian or Pacific Islander",0
"4190",224,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Lung",43210,"Black or African American",16.666666667
"4191",225,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Lung",43210,"Hispanic or Latinx",0
"4192",226,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Lung",43210,"White or Caucasian",83.333333333
"4193",227,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Lung",43210,"Other",0
"4194",228,"Ohio State University Medical Center (OHOU)","OHOU","TX1","Lung",43210,"Unknown",0
"4195",229,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"Asian or Pacific Islander",0
"4196",230,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"Black or African American",6.25
"4197",231,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"Hispanic or Latinx",9.375
"4198",232,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"White or Caucasian",84.375
"4199",233,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"Other",0
"4200",234,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"Unknown",0
"4201",235,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"Asian or Pacific Islander",0
"4202",236,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"Black or African American",0
"4203",237,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"Hispanic or Latinx",4.7619047619
"4204",238,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"White or Caucasian",95.238095238
"4205",239,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"Other",0
"4206",240,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"Unknown",0
"4207",241,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"Asian or Pacific Islander",0
"4208",242,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"Black or African American",5.5555555556
"4209",243,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"Hispanic or Latinx",0
"4210",244,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"White or Caucasian",94.444444444
"4211",245,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"Other",0
"4212",246,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"Unknown",0
"4213",247,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"Asian or Pacific Islander",0
"4214",248,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"Black or African American",0
"4215",249,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"Hispanic or Latinx",20
"4216",250,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"White or Caucasian",80
"4217",251,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"Other",0
"4218",252,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"Unknown",0
"4219",253,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"Asian or Pacific Islander",9.4339622642
"4220",254,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"Black or African American",5.6603773585
"4221",255,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"Hispanic or Latinx",26.41509434
"4222",256,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"White or Caucasian",58.490566038
"4223",257,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"Other",0
"4224",258,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"Unknown",0
"4225",259,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"Asian or Pacific Islander",4.7619047619
"4226",260,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"Black or African American",4.7619047619
"4227",261,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"Hispanic or Latinx",4.7619047619
"4228",262,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"White or Caucasian",85.714285714
"4229",263,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"Other",0
"4230",264,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"Unknown",0
"4231",265,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"Asian or Pacific Islander",3.4482758621
"4232",266,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"Black or African American",20.689655172
"4233",267,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"Hispanic or Latinx",6.8965517241
"4234",268,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"White or Caucasian",68.965517241
