"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"3497",192,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"A",34.375
"3498",193,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"B",15.625
"3499",194,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"O",46.875
"3500",195,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Lung",55902,"Unknown",0
"3501",196,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"AB",9.5238095238
"3502",197,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"A",38.095238095
"3503",198,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"B",9.5238095238
"3504",199,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"O",42.857142857
"3505",200,"Spectrum Health (MISH)","MISH","TX1","Lung",NA,"Unknown",0
"3506",201,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"AB",0
"3507",202,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"A",44.444444444
"3508",203,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"B",0
"3509",204,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"O",55.555555556
"3510",205,"St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","Lung",85013,"Unknown",0
"3511",206,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"AB",0
"3512",207,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"A",40
"3513",208,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"B",0
"3514",209,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"O",60
"3515",210,"St. Louis Children's Hospital (MOCH)","MOCH","TX1","Lung",63110,"Unknown",0
"3516",211,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"AB",3.7735849057
"3517",212,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"A",20.754716981
"3518",213,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"B",5.6603773585
"3519",214,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"O",69.811320755
"3520",215,"Stanford Health Care (CASU)","CASU","TX1","Lung",94305,"Unknown",0
"3521",216,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"AB",4.7619047619
"3522",217,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"A",47.619047619
"3523",218,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"B",14.285714286
"3524",219,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"O",33.333333333
"3525",220,"Tampa General Hospital (FLTG)","FLTG","TX1","Lung",33606,"Unknown",0
"3526",221,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"AB",2.2988505747
"3527",222,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"A",42.528735632
"3528",223,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"B",6.8965517241
"3529",224,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"O",48.275862069
"3530",225,"Temple University Hospital (PATU)","PATU","TX1","Lung",19140,"Unknown",0
"3531",226,"Texas Children's Hospital (TXTC)","TXTC","TX1","Lung",77030,"AB",0
"3532",227,"Texas Children's Hospital (TXTC)","TXTC","TX1","Lung",77030,"A",40
"3533",228,"Texas Children's Hospital (TXTC)","TXTC","TX1","Lung",77030,"B",40
"3534",229,"Texas Children's Hospital (TXTC)","TXTC","TX1","Lung",77030,"O",20
"3535",230,"Texas Children's Hospital (TXTC)","TXTC","TX1","Lung",77030,"Unknown",0
"3536",231,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Lung",44195,"AB",1.8518518519
"3537",232,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Lung",44195,"A",38.888888889
"3538",233,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Lung",44195,"B",11.111111111
"3539",234,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Lung",44195,"O",48.148148148
"3540",235,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Lung",44195,"Unknown",0
"3541",236,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Lung",68198,"AB",0
"3542",237,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Lung",68198,"A",0
"3543",238,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Lung",68198,"B",0
"3544",239,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Lung",68198,"O",100
"3545",240,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Lung",68198,"Unknown",0
"3546",241,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Lung",32608,"AB",0
"3547",242,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Lung",32608,"A",50
"3548",243,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Lung",32608,"B",14.285714286
"3549",244,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Lung",32608,"O",35.714285714
"3550",245,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Lung",32608,"Unknown",0
"3551",246,"University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","Lung",78229,"AB",12.5
"3552",247,"University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","Lung",78229,"A",12.5
"3553",248,"University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","Lung",78229,"B",25
"3554",249,"University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","Lung",78229,"O",50
"3555",250,"University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","Lung",78229,"Unknown",0
"3556",251,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Lung",44106,"AB",9.0909090909
"3557",252,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Lung",44106,"A",36.363636364
"3558",253,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Lung",44106,"B",18.181818182
"3559",254,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Lung",44106,"O",36.363636364
"3560",255,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Lung",44106,"Unknown",0
"3561",256,"University of Alabama Hospital (ALUA)","ALUA","TX1","Lung",35233,"AB",0
"3562",257,"University of Alabama Hospital (ALUA)","ALUA","TX1","Lung",35233,"A",16.666666667
"3563",258,"University of Alabama Hospital (ALUA)","ALUA","TX1","Lung",35233,"B",0
"3564",259,"University of Alabama Hospital (ALUA)","ALUA","TX1","Lung",35233,"O",83.333333333
"3565",260,"University of Alabama Hospital (ALUA)","ALUA","TX1","Lung",35233,"Unknown",0
"3566",261,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Lung",90095,"AB",1.7543859649
"3567",262,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Lung",90095,"A",28.070175439
"3568",263,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Lung",90095,"B",5.2631578947
"3569",264,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Lung",90095,"O",64.912280702
"3570",265,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Lung",90095,"Unknown",0
"3571",266,"University of California San Diego Medical Center (CASD)","CASD","TX1","Lung",92037,"AB",0
"3572",267,"University of California San Diego Medical Center (CASD)","CASD","TX1","Lung",92037,"A",7.1428571429
"3573",268,"University of California San Diego Medical Center (CASD)","CASD","TX1","Lung",92037,"B",0
"3574",269,"University of California San Diego Medical Center (CASD)","CASD","TX1","Lung",92037,"O",92.857142857
"3575",270,"University of California San Diego Medical Center (CASD)","CASD","TX1","Lung",92037,"Unknown",0
"3576",271,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Lung",94118,"AB",1.6949152542
"3577",272,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Lung",94118,"A",25.423728814
"3578",273,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Lung",94118,"B",11.86440678
"3579",274,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Lung",94118,"O",61.016949153
"3580",275,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Lung",94118,"Unknown",0
"3581",276,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Lung",60637,"AB",0
"3582",277,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Lung",60637,"A",0
"3583",278,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Lung",60637,"B",66.666666667
"3584",279,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Lung",60637,"O",33.333333333
"3585",280,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Lung",60637,"Unknown",0
"3586",281,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Lung",80045,"AB",0
"3587",282,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Lung",80045,"A",29.411764706
"3588",283,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Lung",80045,"B",5.8823529412
"3589",284,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Lung",80045,"O",64.705882353
"3590",285,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Lung",80045,"Unknown",0
"3591",286,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Lung",52242,"AB",0
"3592",287,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Lung",52242,"A",23.529411765
"3593",288,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Lung",52242,"B",11.764705882
"3594",289,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Lung",52242,"O",64.705882353
"3595",290,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Lung",52242,"Unknown",0
"3596",291,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Lung",40536,"AB",0
"3597",292,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Lung",40536,"A",40
"3598",293,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Lung",40536,"B",6.6666666667
"3599",294,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Lung",40536,"O",53.333333333
"3600",295,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Lung",40536,"Unknown",0
"3601",296,"University of Maryland Medical System (MDUM)","MDUM","TX1","Lung",21201,"AB",0
"3602",297,"University of Maryland Medical System (MDUM)","MDUM","TX1","Lung",21201,"A",21.052631579
"3603",298,"University of Maryland Medical System (MDUM)","MDUM","TX1","Lung",21201,"B",15.789473684
"3604",299,"University of Maryland Medical System (MDUM)","MDUM","TX1","Lung",21201,"O",63.157894737
"3605",300,"University of Maryland Medical System (MDUM)","MDUM","TX1","Lung",21201,"Unknown",0
"3606",301,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Lung",48109,"AB",0
"3607",302,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Lung",48109,"A",69.696969697
"3608",303,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Lung",48109,"B",0
"3609",304,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Lung",48109,"O",30.303030303
"3610",305,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Lung",48109,"Unknown",0
"3611",306,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Lung",55454,"AB",0
"3612",307,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Lung",55454,"A",30.769230769
"3613",308,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Lung",55454,"B",15.384615385
"3614",309,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Lung",55454,"O",53.846153846
"3615",310,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Lung",55454,"Unknown",0
"3616",311,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Lung",27514,"AB",0
"3617",312,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Lung",27514,"A",22.222222222
"3618",313,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Lung",27514,"B",22.222222222
"3619",314,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Lung",27514,"O",55.555555556
"3620",315,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Lung",27514,"Unknown",0
"3621",316,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Lung",15213,"AB",0
"3622",317,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Lung",15213,"A",32.432432432
"3623",318,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Lung",15213,"B",8.1081081081
"3624",319,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Lung",15213,"O",59.459459459
"3625",320,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Lung",15213,"Unknown",0
"3626",321,"University of Utah Medical Center (UTMC)","UTMC","TX1","Lung",84132,"AB",0
"3627",322,"University of Utah Medical Center (UTMC)","UTMC","TX1","Lung",84132,"A",50
"3628",323,"University of Utah Medical Center (UTMC)","UTMC","TX1","Lung",84132,"B",50
"3629",324,"University of Utah Medical Center (UTMC)","UTMC","TX1","Lung",84132,"O",0
"3630",325,"University of Utah Medical Center (UTMC)","UTMC","TX1","Lung",84132,"Unknown",0
"3631",326,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Lung",22908,"AB",5.5555555556
"3632",327,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Lung",22908,"A",22.222222222
"3633",328,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Lung",22908,"B",16.666666667
"3634",329,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Lung",22908,"O",55.555555556
"3635",330,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Lung",22908,"Unknown",0
"3636",331,"University of Washington Medical Center (WAUW)","WAUW","TX1","Lung",98195,"AB",1.7543859649
"3637",332,"University of Washington Medical Center (WAUW)","WAUW","TX1","Lung",98195,"A",43.859649123
"3638",333,"University of Washington Medical Center (WAUW)","WAUW","TX1","Lung",98195,"B",5.2631578947
"3639",334,"University of Washington Medical Center (WAUW)","WAUW","TX1","Lung",98195,"O",49.122807018
"3640",335,"University of Washington Medical Center (WAUW)","WAUW","TX1","Lung",98195,"Unknown",0
"3641",336,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Lung",53792,"AB",0
"3642",337,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Lung",53792,"A",44.444444444
"3643",338,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Lung",53792,"B",0
"3644",339,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Lung",53792,"O",55.555555556
"3645",340,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Lung",53792,"Unknown",0
"3646",341,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Lung",15224,"AB",0
"3647",342,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Lung",15224,"A",0
"3648",343,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Lung",15224,"B",0
"3649",344,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Lung",15224,"O",100
"3650",345,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Lung",15224,"Unknown",0
"3651",346,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Lung",75390,"AB",0
"3652",347,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Lung",75390,"A",8.6956521739
"3653",348,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Lung",75390,"B",26.086956522
"3654",349,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Lung",75390,"O",65.217391304
"3655",350,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Lung",75390,"Unknown",0
"3656",351,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Lung",37232,"AB",0
"3657",352,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Lung",37232,"A",16.666666667
"3658",353,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Lung",37232,"B",33.333333333
"3659",354,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Lung",37232,"O",50
"3660",355,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Lung",37232,"Unknown",0
"3661",1,"Albany Medical Center Hospital (NYAM)","NYAM","TX1","Pancreas",12208,"AB",0
"3662",2,"Albany Medical Center Hospital (NYAM)","NYAM","TX1","Pancreas",12208,"A",44.444444444
"3663",3,"Albany Medical Center Hospital (NYAM)","NYAM","TX1","Pancreas",12208,"B",11.111111111
"3664",4,"Albany Medical Center Hospital (NYAM)","NYAM","TX1","Pancreas",12208,"O",44.444444444
"3665",5,"Albany Medical Center Hospital (NYAM)","NYAM","TX1","Pancreas",12208,"Unknown",0
"3666",6,"Allegheny General Hospital (PAAG)","PAAG","TX1","Pancreas",15212,"AB",0
"3667",7,"Allegheny General Hospital (PAAG)","PAAG","TX1","Pancreas",15212,"A",28.571428571
"3668",8,"Allegheny General Hospital (PAAG)","PAAG","TX1","Pancreas",15212,"B",0
"3669",9,"Allegheny General Hospital (PAAG)","PAAG","TX1","Pancreas",15212,"O",71.428571429
"3670",10,"Allegheny General Hospital (PAAG)","PAAG","TX1","Pancreas",15212,"Unknown",0
"3671",11,"AU Medical Center, Inc. (GAMC)","GAMC","TX1","Pancreas",30912,"AB",0
"3672",12,"AU Medical Center, Inc. (GAMC)","GAMC","TX1","Pancreas",30912,"A",50
"3673",13,"AU Medical Center, Inc. (GAMC)","GAMC","TX1","Pancreas",30912,"B",50
"3674",14,"AU Medical Center, Inc. (GAMC)","GAMC","TX1","Pancreas",30912,"O",0
"3675",15,"AU Medical Center, Inc. (GAMC)","GAMC","TX1","Pancreas",30912,"Unknown",0
"3676",16,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Pancreas",85006,"AB",0
"3677",17,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Pancreas",85006,"A",25
"3678",18,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Pancreas",85006,"B",0
"3679",19,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Pancreas",85006,"O",75
"3680",20,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Pancreas",85006,"Unknown",0
"3681",21,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Pancreas",63110,"AB",0
"3682",22,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Pancreas",63110,"A",0
"3683",23,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Pancreas",63110,"B",0
"3684",24,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Pancreas",63110,"O",100
"3685",25,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Pancreas",63110,"Unknown",0
"3686",26,"Baylor University Medical Center (TXTX)","TXTX","TX1","Pancreas",75246,"AB",0
"3687",27,"Baylor University Medical Center (TXTX)","TXTX","TX1","Pancreas",75246,"A",100
"3688",28,"Baylor University Medical Center (TXTX)","TXTX","TX1","Pancreas",75246,"B",0
"3689",29,"Baylor University Medical Center (TXTX)","TXTX","TX1","Pancreas",75246,"O",0
"3690",30,"Baylor University Medical Center (TXTX)","TXTX","TX1","Pancreas",75246,"Unknown",0
"3691",31,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Pancreas",2215,"AB",0
"3692",32,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Pancreas",2215,"A",11.111111111
"3693",33,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Pancreas",2215,"B",0
"3694",34,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Pancreas",2215,"O",88.888888889
"3695",35,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Pancreas",2215,"Unknown",0
"3696",36,"Boston Children's Hospital (MACH)","MACH","TX1","Pancreas",2115,"AB",0
"3697",37,"Boston Children's Hospital (MACH)","MACH","TX1","Pancreas",2115,"A",0
"3698",38,"Boston Children's Hospital (MACH)","MACH","TX1","Pancreas",2115,"B",0
"3699",39,"Boston Children's Hospital (MACH)","MACH","TX1","Pancreas",2115,"O",100
"3700",40,"Boston Children's Hospital (MACH)","MACH","TX1","Pancreas",2115,"Unknown",0
"3701",41,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Pancreas",45229,"AB",0
